id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,Unnamed: 29,sentiment_label
1093,1.66E+18,https://twitter.com/Rriskand/statuses/1663527191987261442,https://twitter.com/Rriskand/statuses/1663527191987261442,Rriskand,RT @triwul82: Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo…,Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo terpilih itu didesain Aulia Akbar. Jokowi mengatakan logo terpilih itu akan menjadi identitas visual bagi IKN. https://t.co/wBnDkMt4V5,05/30/2023 08:46,Twitter Web App,0,32,in,,retweet,,0,0,triwul82,2695463725,1.66E+18,2224966111,https://pbs.twimg.com/profile_images/1655209460649066496/EBQ88SrD_normal.jpg,35642,210,680,12/01/2013 08:18,Hospitality • Liverpudlian ll 2009 - 2023 II,Disini,,,Positive
1094,1.66E+18,https://twitter.com/wwleebest/statuses/1663526903364591616,https://twitter.com/wwleebest/statuses/1663526903364591616,wwleebest,RT @triwul82: Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo…,Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo terpilih itu didesain Aulia Akbar. Jokowi mengatakan logo terpilih itu akan menjadi identitas visual bagi IKN. https://t.co/wBnDkMt4V5,05/30/2023 08:44,Twitter for Android,0,32,in,,retweet,,0,0,triwul82,2695463725,1.66E+18,1.44E+18,https://pbs.twimg.com/profile_images/1443237813793689602/SlHIqI6W_normal.jpg,8110,2544,1997,09/29/2021 11:34,Be a good person,,,,Positive
1095,1.66E+18,https://twitter.com/kadekchandra/statuses/1663526560249552897,https://twitter.com/kadekchandra/statuses/1663526560249552897,kadekchandra,RT @triwul82: Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo…,Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo terpilih itu didesain Aulia Akbar. Jokowi mengatakan logo terpilih itu akan menjadi identitas visual bagi IKN. https://t.co/wBnDkMt4V5,05/30/2023 08:43,Twitter for Android,0,32,in,,retweet,,0,0,triwul82,2695463725,1.66E+18,277382912,https://pbs.twimg.com/profile_images/1662852379405082624/4tO7mHce_normal.jpg,2921,3223,2593,04/05/2011 03:44,Calm Down #NKRI Harga MATI,"Bogor,Indonesia",,,Positive
1096,1.66E+18,https://twitter.com/ex_AnakLolina/statuses/1663525154872520705,https://twitter.com/ex_AnakLolina/statuses/1663525154872520705,ex_AnakLolina,RT @triwul82: Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo…,Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo terpilih itu didesain Aulia Akbar. Jokowi mengatakan logo terpilih itu akan menjadi identitas visual bagi IKN. https://t.co/wBnDkMt4V5,05/30/2023 08:37,Twitter for Android,0,32,in,,retweet,,0,0,triwul82,2695463725,1.66E+18,1.55E+18,https://pbs.twimg.com/profile_images/1547185493426962433/ytchRcAe_normal.jpg,56875,2202,9534,07/13/2022 04:22,"Akun ke sekian.... Anak Nusantara pecinta kebhinekaan, pendukung Chelsea sejak orok.",Jamaica,,,Positive
1097,1.66E+18,https://twitter.com/bs_vito/statuses/1663524451974287361,https://twitter.com/bs_vito/statuses/1663524451974287361,bs_vito,RT @triwul82: Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo…,Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo terpilih itu didesain Aulia Akbar. Jokowi mengatakan logo terpilih itu akan menjadi identitas visual bagi IKN. https://t.co/wBnDkMt4V5,05/30/2023 08:35,Twitter for Android,0,32,in,,retweet,,0,0,triwul82,2695463725,1.66E+18,1.17E+18,https://pbs.twimg.com/profile_images/1296984205566582784/xVy3NYvO_normal.jpg,56410,4995,4545,09/03/2019 11:17,,,,,Positive
1098,1.66E+18,https://twitter.com/triwul82/statuses/1663524168716140547,https://twitter.com/triwul82/statuses/1663524168716140547,triwul82,Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo terpilih itu didesain Aulia Akbar. Jokowi mengatakan logo terpilih itu akan menjadi identitas visual bagi IKN. https://t.co/wBnDkMt4V5,Presiden @jokowi  akhirnya mengumumkan logo resmi Ibu Kota Negara (IKN) Nusantara. Logo resmi itu adalah \'Pohon Hayat\'. Logo terpilih itu didesain Aulia Akbar. Jokowi mengatakan logo terpilih itu akan menjadi identitas visual bagi IKN. https://t.co/wBnDkMt4V5,05/30/2023 08:34,Twitter for Android,65,32,in,,original,,0,0,,0,0,2695463725,https://pbs.twimg.com/profile_images/894828420974075904/E6O8XMOx_normal.jpg,355604,13024,39876,07/31/2014 07:01,"Ìs demum miser est, cuius nobilitas miserias nobiitat.  Lucius Accius, Telephus",lokalisasi kelas teri,,,Positive
1099,1.66E+18,https://twitter.com/idx_channel/statuses/1663523963572727808,https://twitter.com/idx_channel/statuses/1663523963572727808,idx_channel,Presiden Jokowi mengaku dibisiki bahwa sudah ada 30 orang Aparatur Sipil Negara (ASN) yang siap pindah ke Ibu Kota Nusantara (IKN) https://t.co/NENtYlPDLh,Presiden Jokowi mengaku dibisiki bahwa sudah ada 30 orang Aparatur Sipil Negara (ASN) yang siap pindah ke Ibu Kota Nusantara (IKN) https://t.co/NENtYlPDLh,05/30/2023 08:33,Twitter Web App,1,0,in,,original,,0,0,,0,0,4755284968,https://pbs.twimg.com/profile_images/685843718386008064/h6yjVF4J_normal.jpg,18940,115,14047,01/09/2016 09:43,"Official Twitter Account of IDX Channel (Official Channel of Indonesia Stock Exchange) #MNCvision Channel100, FirstMedia398, Oxygen Channel 137",Jakarta Capital Region,,,Neutral
1100,1.66E+18,https://twitter.com/timescoid/statuses/1663521776599711745,https://twitter.com/timescoid/statuses/1663521776599711745,timescoid,"Logo Resmi IKN Nusantara Diumumkan Presiden Jokowi: Pohon Hayat Karya Aulia Akbar Terpilih: Presiden Republik Indonesia, Joko Widodo (Jokowi) memperkenalkan logo resmi Ibu Kota Negara (IKN) Nusantara pada… #beritabaik #indonesiapositif #jurnalismepositif https://t.co/trdWwXon3U","Logo Resmi IKN Nusantara Diumumkan Presiden Jokowi: Pohon Hayat Karya Aulia Akbar Terpilih: Presiden Republik Indonesia, Joko Widodo (Jokowi) memperkenalkan logo resmi Ibu Kota Negara (IKN) Nusantara pada… #beritabaik #indonesiapositif #jurnalismepositif https://t.co/trdWwXon3U",05/30/2023 08:24,dlvr.it,0,0,in,,original,,0,0,,0,0,1.05E+18,https://pbs.twimg.com/profile_images/1356172061069045761/idtDYzwB_normal.png,67882,254,1785,10/18/2018 01:46,Media Online Berjaringan No. 1 Indonesia | Berita Positif Indonesia #cekfakta⁣ ⁣ 𝐄𝐦𝐚𝐢𝐥 : 𝗿𝗲𝗱𝗮𝗸𝘀𝗶@𝘁𝗶𝗺𝗲𝘀𝗶𝗻𝗱𝗼𝗻𝗲𝘀𝗶𝗮.𝗰𝗼.𝗶𝗱,Wisma Mas Isman Jakarta,,,Positive
1101,1.66E+18,https://twitter.com/SINDOnews/statuses/1663521739761127424,https://twitter.com/SINDOnews/statuses/1663521739761127424,SINDOnews,"Presiden Jokowi mengungkapkan filosofi di balik logo Pohon Hayat, yang menjadi simbol Ibu Kota Negara Nusantara di Kalimantan Timur.   #Sindonews #news .https://t.co/LLD8Cksuy3","Presiden Jokowi mengungkapkan filosofi di balik logo Pohon Hayat, yang menjadi simbol Ibu Kota Negara Nusantara di Kalimantan Timur.   #Sindonews #news .https://t.co/LLD8Cksuy3",05/30/2023 08:24,SINDOnews,0,0,in,,original,,0,0,,0,0,231355136,https://pbs.twimg.com/profile_images/1657283286463582209/-8HSjERq_normal.jpg,1068318,181,402528,12/28/2010 03:22,"Official Twitter account of https://t.co/9zRoRiNd7U, MNC Media Group.","Jakarta Pusat, DKI Jakarta",,,Positive
1102,1.66E+18,https://twitter.com/FRPrayogo/statuses/1663521380254777344,https://twitter.com/FRPrayogo/statuses/1663521380254777344,FRPrayogo,RT @detikcom: Presiden Jokowi meluncurkan logo Ibu Kota Negara Nusantara. Logo tersebut merupakan hasil seleksi dari para peserta yang tela…,Presiden Jokowi meluncurkan logo Ibu Kota Negara Nusantara. Logo tersebut merupakan hasil seleksi dari para peserta yang telah mengikuti sayembara. https://t.co/7wWhWHVDXt,05/30/2023 08:22,Twitter Web App,0,5,in,,retweet,,0,0,detikcom,69183155,1.66E+18,292255033,https://pbs.twimg.com/profile_images/897779760834555905/RnScoFEX_normal.jpg,88453,206,164,05/03/2011 06:51,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,D.K.I Jakarta,,,Positive
1103,1.66E+18,https://twitter.com/politik___/statuses/1663519163086958594,https://twitter.com/politik___/statuses/1663519163086958594,politik___,RT @tempodotco: Bahlil Lahadalia: Banyak investor Arab Saudi yang berminat menyuntikkan modal di Ibu Kota Negara (IKN) Nusantara. https://t…,Bahlil Lahadalia: Banyak investor Arab Saudi yang berminat menyuntikkan modal di Ibu Kota Negara (IKN) Nusantara. https://t.co/5jeJUxouxe,05/30/2023 08:14,Twitter for iPhone,0,8,in,,retweet,,0,0,tempodotco,18129942,1.66E+18,1.48E+18,https://pbs.twimg.com/profile_images/1663885212705779712/x0DOJpvc_normal.jpg,403,213,149,01/04/2022 03:55,"Tetapi TUHAN menolong Yusuf dan terus mengasihinya, sehingga kepala penjara suka kepadanya (Kejadian, 39:21)","Ipanema, Brasil",,,Positive
1104,1.66E+18,https://twitter.com/RullyHanafiah/statuses/1663516093607190529,https://twitter.com/RullyHanafiah/statuses/1663516093607190529,RullyHanafiah,SELAMAT ... !!! Logo POHON HAYAT karya Desainer AULIA AKBAR telah terpilih sebagai pemenang stlh memperolah jumlah pemilih terbanyak (&gt;500 rb). Logo tsb terpilih utk IBU KOTA NEGARA (IKN)-NUSANTARA mendatang 👍👍👍 https://t.co/B1e1kXmSlb,SELAMAT ... !!! Logo POHON HAYAT karya Desainer AULIA AKBAR telah terpilih sebagai pemenang stlh memperolah jumlah pemilih terbanyak (&gt;500 rb). Logo tsb terpilih utk IBU KOTA NEGARA (IKN)-NUSANTARA mendatang 👍👍👍 https://t.co/B1e1kXmSlb,05/30/2023 08:01,Twitter for Android,3,1,in,,original,,0,0,,0,0,9.30E+17,https://pbs.twimg.com/profile_images/1488757766596730880/pWHzNg6w_normal.jpg,1920,3676,3248,11/13/2017 03:13,"Menang jadi arang..., Kalah jadi abu...! Hindari perselisihan, Utamakan Musyawarah, PANCASILA, NKRI & UUD 45 tetap harus dikawal dan dijaga !",,,,Positive
1105,1.66E+18,https://twitter.com/inilahdotcom/statuses/1663515611920756737,https://twitter.com/inilahdotcom/statuses/1663515611920756737,inilahdotcom,"Presiden Joko Widodo (Jokowi) resmi mengumumkan pohon hayati sebagai logo Ibu Kota Negara (IKN) Nusantara di Istana Negara, Selasa (30/5/2023). “Logo yang terpilih bertema pohon hayat, yang didesain oleh Mas Aulia Akbar,” kata Jokowi saat mengumumkan… https://t.co/szo8iftGsJ","Presiden Joko Widodo (Jokowi) resmi mengumumkan pohon hayati sebagai logo Ibu Kota Negara (IKN) Nusantara di Istana Negara, Selasa (30/5/2023). “Logo yang terpilih bertema pohon hayat, yang didesain oleh Mas Aulia Akbar,” kata Jokowi saat mengumumkan… https://t.co/szo8iftGsJ",05/30/2023 08:00,dlvr.it,0,0,in,,original,,0,0,,0,0,46693036,https://pbs.twimg.com/profile_images/1631881588178059266/go0EM1C5_normal.jpg,53367,42,367643,06/12/2009 12:51,Titik Tengah. Titik Cerah,,,,Positive
1106,1.66E+18,https://twitter.com/CNNIndonesia/statuses/1663512317722763265,https://twitter.com/CNNIndonesia/statuses/1663512317722763265,CNNIndonesia,"Presiden @Jokowi mengumumkan Pohon Hayat sebagai logo resmi Ibu Kota Negara Nusantara, Selasa (30/5) petang. Desain karya Aulia Akbar ini melambangkan sumber kehidupan. https://t.co/2Ab3dENtVM #CNNIndonesia https://t.co/OKZyjH5779","Presiden @Jokowi mengumumkan Pohon Hayat sebagai logo resmi Ibu Kota Negara Nusantara, Selasa (30/5) petang. Desain karya Aulia Akbar ini melambangkan sumber kehidupan. https://t.co/2Ab3dENtVM #CNNIndonesia https://t.co/OKZyjH5779",05/30/2023 07:46,Twitter Media Studio,18,5,in,,original,,0,0,,0,0,17128975,https://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc_normal.png,743815,13,3799040,11/03/2008 06:13,News We Can Trust. redaksi@cnnindonesia.com | Download app: https://t.co/HmGpONJz9c & https://t.co/5TVZnQYwDM,,,,Positive
1107,1.66E+18,https://twitter.com/maximilan_wolf/statuses/1663512069298360322,https://twitter.com/maximilan_wolf/statuses/1663512069298360322,maximilan_wolf,@maximilan_wolf @cinggaro @NogoSosroAsli @_MbakSri_ https://t.co/df2dY7Ag0x  Ketua MPR Bambang Soesatyo menegaskan pemindahan dan pembangunan Ibu Kota Negara (IKN) Nusantara dari DKI Jakarta ke Kalimantan Timur akan tetap dilaksanakan.,@maximilan_wolf @cinggaro @NogoSosroAsli @_MbakSri_ https://t.co/df2dY7Ag0x  Ketua MPR Bambang Soesatyo menegaskan pemindahan dan pembangunan Ibu Kota Negara (IKN) Nusantara dari DKI Jakarta ke Kalimantan Timur akan tetap dilaksanakan.,05/30/2023 07:45,Twitter for Android,1,1,in,,original,,0,0,,0,0,1.55E+18,https://pbs.twimg.com/profile_images/1610300028182228994/PgTqfXru_normal.jpg,5693,194,265,07/13/2022 01:24,I\'m forbidden to speak out...,,,,Neutral
1108,1.66E+18,https://twitter.com/PaidWeb3/statuses/1663506087285325824,https://twitter.com/PaidWeb3/statuses/1663506087285325824,PaidWeb3,RT @detikcom: Presiden Jokowi meluncurkan logo Ibu Kota Negara Nusantara. Logo tersebut merupakan hasil seleksi dari para peserta yang tela…,Presiden Jokowi meluncurkan logo Ibu Kota Negara Nusantara. Logo tersebut merupakan hasil seleksi dari para peserta yang telah mengikuti sayembara. https://t.co/7wWhWHVDXt,05/30/2023 07:22,Twitter Web App,0,5,in,,retweet,,0,0,detikcom,69183155,1.66E+18,1.59E+18,https://pbs.twimg.com/profile_images/1644422240945987584/9eAm-yuz_normal.png,43901,180,9337,11/15/2022 04:16,"Trust #Nothing, Not Even #Nothing",Best service 24/7⏳️,,,Positive
1109,1.66E+18,https://twitter.com/mimi_chimmy/statuses/1663503204238376965,https://twitter.com/mimi_chimmy/statuses/1663503204238376965,mimi_chimmy,"Presiden @Jokowi meluncurkan logo Ibu Kota Negara (IKN) Nusantara. Logo tsb merupakan hasil seleksi dari para peserta yang telah mengikuti sayembara. Peluncuran logo IKN Nusantara dilakukan di Istana Negara, Jakarta Pusat, Selasa (30/5/2023). #jokowi https://t.co/oySTXkoCkU","Presiden @Jokowi meluncurkan logo Ibu Kota Negara (IKN) Nusantara. Logo tsb merupakan hasil seleksi dari para peserta yang telah mengikuti sayembara. Peluncuran logo IKN Nusantara dilakukan di Istana Negara, Jakarta Pusat, Selasa (30/5/2023). #jokowi https://t.co/oySTXkoCkU",05/30/2023 07:10,Twitter for Android,4,1,in,,original,,0,0,,0,0,1.31E+18,https://pbs.twimg.com/profile_images/1611034043063349249/mgQWsbFI_normal.jpg,4908,1779,1798,09/13/2020 12:25,,,,,Positive
1110,1.66E+18,https://twitter.com/detikfinance/statuses/1663499235310944258,https://twitter.com/detikfinance/statuses/1663499235310944258,detikfinance,Presiden Joko Widodo (Jokowi) resmi mengumumkan logo baru Ibu Kota Negara (IKN) Nusantara. https://t.co/yIB0AHNoYk,Presiden Joko Widodo (Jokowi) resmi mengumumkan logo baru Ibu Kota Negara (IKN) Nusantara. https://t.co/yIB0AHNoYk,05/30/2023 06:54,detikcom1644159408056958976,0,0,in,,original,,0,0,,0,0,135795460,https://pbs.twimg.com/profile_images/1358762977428574212/AJMP0EiH_normal.jpg,344373,16,642940,04/22/2010 03:40,Akun resmi situs informasi ekonomi bisnis & finansial terkini Contact: promosi@detik.com | redaksi@detikfinance.com,"Jakarta, Indonesia",,,Positive
1111,1.66E+18,https://twitter.com/detikcom/statuses/1663498486799556614,https://twitter.com/detikcom/statuses/1663498486799556614,detikcom,Presiden Jokowi meluncurkan logo Ibu Kota Negara Nusantara. Logo tersebut merupakan hasil seleksi dari para peserta yang telah mengikuti sayembara. https://t.co/7wWhWHVDXt,Presiden Jokowi meluncurkan logo Ibu Kota Negara Nusantara. Logo tersebut merupakan hasil seleksi dari para peserta yang telah mengikuti sayembara. https://t.co/7wWhWHVDXt,05/30/2023 06:52,Twitter Web App,19,5,in,,original,,0,0,,0,0,69183155,https://pbs.twimg.com/profile_images/1605081002795098112/LiGjnYaA_normal.jpg,2225750,38,20559893,08/26/2009 23:03,Official Twitter of https://t.co/jtXZ3Wcfhf. redaksi@https://t.co/jtXZ3Wuovn | promosi@https://t.co/jtXZ3Wuovn | Android: https://t.co/l5tQVBgqbD iPhone: https://t.co/NleJXySGkT,"Jakarta, Indonesia",,,Positive
1112,1.66E+18,https://twitter.com/elshinta_tegal/statuses/1663493712197083136,https://twitter.com/elshinta_tegal/statuses/1663493712197083136,elshinta_tegal,RT @RadioElshinta: Presiden Joko Widodo sore ini (30/5) Umumkan secara resmi Logo Ibu Kota Nusantara (IKN)  di Istana Negara Jakarta. 📸Bai…,Presiden Joko Widodo sore ini (30/5) Umumkan secara resmi Logo Ibu Kota Nusantara (IKN)  di Istana Negara Jakarta. 📸Bai #BeritaElshinta https://t.co/z4JJdIDj2e,05/30/2023 06:33,Twitter Web App,0,2,in,,retweet,,0,0,RadioElshinta,121640063,1.66E+18,1.01E+18,https://pbs.twimg.com/profile_images/1363844575320674306/4j2MKISR_normal.jpg,49990,10,508,06/11/2018 02:02,"Akun Resmi Radio Elshinta Tegal 99.9 FM | Jl. Ki Hajar Dewantoro, Sumurpanggang, Kota Tegal | Telp: (0283) 310999 | SMS: 0811806543","Tegal, Jawa Tengah",,,Positive
1113,1.66E+18,https://twitter.com/amirelbahriy/statuses/1663493606647427072,https://twitter.com/amirelbahriy/statuses/1663493606647427072,amirelbahriy,RT @tempodotco: Bahlil Lahadalia: Banyak investor Arab Saudi yang berminat menyuntikkan modal di Ibu Kota Negara (IKN) Nusantara. https://t…,Bahlil Lahadalia: Banyak investor Arab Saudi yang berminat menyuntikkan modal di Ibu Kota Negara (IKN) Nusantara. https://t.co/5jeJUxouxe,05/30/2023 06:32,Twitter for Android,0,8,in,,retweet,,0,0,tempodotco,18129942,1.66E+18,8.06E+17,https://pbs.twimg.com/profile_images/1637817992468889600/6YTbwXpk_normal.jpg,23296,1049,190,12/07/2016 01:28,jangan bosan menjadi orang baik..🙏😊,"Pemalang, Indonesia",,,Positive
1114,1.66E+18,https://twitter.com/bingbinggrae/statuses/1663493501596864512,https://twitter.com/bingbinggrae/statuses/1663493501596864512,bingbinggrae,RT @RadioElshinta: Presiden Joko Widodo sore ini (30/5) Umumkan secara resmi Logo Ibu Kota Nusantara (IKN)  di Istana Negara Jakarta. 📸Bai…,Presiden Joko Widodo sore ini (30/5) Umumkan secara resmi Logo Ibu Kota Nusantara (IKN)  di Istana Negara Jakarta. 📸Bai #BeritaElshinta https://t.co/z4JJdIDj2e,05/30/2023 06:32,Twitter for Android,0,2,in,,retweet,,0,0,RadioElshinta,121640063,1.66E+18,1.31E+18,https://pbs.twimg.com/profile_images/1661015577383804931/sMrowpdT_normal.jpg,36667,158,21,09/20/2020 11:38,괜찮아 잘 될 거야~🌠🌟,"Swansea, Wales",,,Positive
1115,1.66E+18,https://twitter.com/RadioElshinta/statuses/1663492462323855365,https://twitter.com/RadioElshinta/statuses/1663492462323855365,RadioElshinta,Presiden Joko Widodo sore ini (30/5) Umumkan secara resmi Logo Ibu Kota Nusantara (IKN)  di Istana Negara Jakarta. 📸Bai #BeritaElshinta https://t.co/z4JJdIDj2e,Presiden Joko Widodo sore ini (30/5) Umumkan secara resmi Logo Ibu Kota Nusantara (IKN)  di Istana Negara Jakarta. 📸Bai #BeritaElshinta https://t.co/z4JJdIDj2e,05/30/2023 06:28,TweetDeck Web App,2,2,in,,original,,0,0,,0,0,121640063,https://pbs.twimg.com/profile_images/1632459340883046400/gdTgL90M_normal.jpg,1417411,11,3700889,03/09/2010 22:52,Akun Resmi Radio Elshinta Jakarta 90FM | News and Talk | Telp: 021-5869000 | SMS & WA: 081-180-6543 | Streaming : https://t.co/OKTXBtQQMT,,,,Positive
1116,1.66E+18,https://twitter.com/Fokus360Berita/statuses/1663491567137738753,https://twitter.com/Fokus360Berita/statuses/1663491567137738753,Fokus360Berita,"Otorita Ibu Kota Negara (OIKN) Nusantara membeberkan beberapa wilayah di IKN yang berpotensi mengalami kebakaran hutan dan lahan (karhutla) selama musim kemarau. Deputi Bidang Lingkungan Hidup dan Sumber Daya Alam OIKN, Myrna Safitri mengatakan, terdapat tiga lokus yang menjadi","Otorita Ibu Kota Negara (OIKN) Nusantara membeberkan beberapa wilayah di IKN yang berpotensi mengalami kebakaran hutan dan lahan (karhutla) selama musim kemarau. Deputi Bidang Lingkungan Hidup dan Sumber Daya Alam OIKN, Myrna Safitri mengatakan, terdapat tiga lokus yang menjadi",05/30/2023 06:24,Twitter Web App,0,0,in,,original,,0,0,,0,0,1.64E+18,https://pbs.twimg.com/profile_images/1643103144291999744/2tmDZVtT_normal.jpg,74,5,1,04/04/2023 00:07,,,,,Negative
1117,1.66E+18,https://twitter.com/sangiranflying/statuses/1663490836297043968,https://twitter.com/sangiranflying/statuses/1663490836297043968,sangiranflying,RT @tvrinewscom: Presiden Republik Indonesia Joko Widodo (Jokowi) akan mengumumkan logo resmi untuk Ibu Kota Nusantara (IKN) pada sore hari…,"Presiden Republik Indonesia Joko Widodo (Jokowi) akan mengumumkan logo resmi untuk Ibu Kota Nusantara (IKN) pada sore hari ini Selasa, 30 Mei 2023 Pukul 16.30 WIB di Istana Negara.  https://t.co/yDQzDb2fBZ",05/30/2023 06:21,Twitter for Android,0,1,in,,retweet,,0,0,tvrinewscom,3098610954,1.66E+18,1.61E+18,https://pbs.twimg.com/profile_images/1610175848874930181/NM1Dgbz2_normal.jpg,72494,2233,163,01/02/2023 23:56,Coffee..book...etc,,,,Positive
1118,1.66E+18,https://twitter.com/sangiranflying/statuses/1663490393282056193,https://twitter.com/sangiranflying/statuses/1663490393282056193,sangiranflying,RT @tempodotco: Bahlil Lahadalia: Banyak investor Arab Saudi yang berminat menyuntikkan modal di Ibu Kota Negara (IKN) Nusantara. https://t…,Bahlil Lahadalia: Banyak investor Arab Saudi yang berminat menyuntikkan modal di Ibu Kota Negara (IKN) Nusantara. https://t.co/5jeJUxouxe,05/30/2023 06:19,Twitter for Android,0,8,in,,retweet,,0,0,tempodotco,18129942,1.66E+18,1.61E+18,https://pbs.twimg.com/profile_images/1610175848874930181/NM1Dgbz2_normal.jpg,72494,2233,163,01/02/2023 23:56,Coffee..book...etc,,,,Positive
1119,1.66E+18,https://twitter.com/edunewsid/statuses/1663487807313301506,https://twitter.com/edunewsid/statuses/1663487807313301506,edunewsid,"Jokowi Teken Aturan Baru IKN, Berikut Kewenangan Khusus Otorita!: JAKARTA, EDUNEWS.ID- Presiden Joko Widodo (Jokowi) meneken aturan terbaru terkait Ibu Kota Negara (IKN) Nusantara. Aturan itu memuat kewenangan khusus Otorita IKN Nusantara. Hal itu… https://t.co/3GZwldkFuX https://t.co/u6dGpwUWTm","Jokowi Teken Aturan Baru IKN, Berikut Kewenangan Khusus Otorita!: JAKARTA, EDUNEWS.ID- Presiden Joko Widodo (Jokowi) meneken aturan terbaru terkait Ibu Kota Negara (IKN) Nusantara. Aturan itu memuat kewenangan khusus Otorita IKN Nusantara. Hal itu… https://t.co/3GZwldkFuX https://t.co/u6dGpwUWTm",05/30/2023 06:09,dlvr.it,0,0,in,,original,,0,0,,0,0,7.34E+17,https://pbs.twimg.com/profile_images/1261559349186445312/MahKQBaA_normal.jpg,40756,214,388,05/21/2016 08:57,Merawat Kebhinekaan,"Jakarta Pusat, DKI Jakarta",,,Negative
1120,1.66E+18,https://twitter.com/BerlandGroup/statuses/1663487628807929856,https://twitter.com/BerlandGroup/statuses/1663487628807929856,BerlandGroup,"RT @kumparan: LIVE NOW!  Presiden Jokowi dijadwalkan akan meluncurkan logo Ibu Kota Nusantara (IKN) di Istana Negara, Selasa, (30/5).   Sep…","LIVE NOW!  Presiden Jokowi dijadwalkan akan meluncurkan logo Ibu Kota Nusantara (IKN) di Istana Negara, Selasa, (30/5).   Seperti bentuk logo IKN? Saksikan di YouTube kumparan. https://t.co/p8tYR6CHFe",05/30/2023 06:08,Twitter for Android,0,2,in,,retweet,,0,0,kumparan,7.60E+17,1.66E+18,3151954471,https://pbs.twimg.com/profile_images/1071956653765881856/OF4LPVD5_normal.jpg,255613,887,974,04/12/2015 17:05,Berland Internusa International Corporation Ltd (Group) Singapore,Singapore,,,Positive
1121,1.66E+18,https://twitter.com/tvrinewscom/statuses/1663486543309438976,https://twitter.com/tvrinewscom/statuses/1663486543309438976,tvrinewscom,"Presiden Republik Indonesia Joko Widodo (Jokowi) akan mengumumkan logo resmi untuk Ibu Kota Nusantara (IKN) pada sore hari ini Selasa, 30 Mei 2023 Pukul 16.30 WIB di Istana Negara.  https://t.co/yDQzDb2fBZ","Presiden Republik Indonesia Joko Widodo (Jokowi) akan mengumumkan logo resmi untuk Ibu Kota Nusantara (IKN) pada sore hari ini Selasa, 30 Mei 2023 Pukul 16.30 WIB di Istana Negara.  https://t.co/yDQzDb2fBZ",05/30/2023 06:04,Twitter Web App,0,1,in,,original,,0,0,,0,0,3098610954,https://pbs.twimg.com/profile_images/1551723331115970560/4PaOvayi_normal.jpg,15891,25,3044,03/19/2015 23:04,Akun Resmi Twitter Portal Berita TVRI Nasional,Senayan-Jakarta,,,Positive
1122,1.66E+18,https://twitter.com/sangiranflying/statuses/1663483652729356288,https://twitter.com/sangiranflying/statuses/1663483652729356288,sangiranflying,"RT @kumparan: LIVE NOW!  Presiden Jokowi dijadwalkan akan meluncurkan logo Ibu Kota Nusantara (IKN) di Istana Negara, Selasa, (30/5).   Sep…","LIVE NOW!  Presiden Jokowi dijadwalkan akan meluncurkan logo Ibu Kota Nusantara (IKN) di Istana Negara, Selasa, (30/5).   Seperti bentuk logo IKN? Saksikan di YouTube kumparan. https://t.co/p8tYR6CHFe",05/30/2023 05:53,Twitter for Android,0,2,in,,retweet,,0,0,kumparan,7.60E+17,1.66E+18,1.61E+18,https://pbs.twimg.com/profile_images/1610175848874930181/NM1Dgbz2_normal.jpg,72494,2233,163,01/02/2023 23:56,Coffee..book...etc,,,,Positive
